,Tweet,id,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,media views,media engagements,date,time_extracted,Day,Month,Year
771,cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor #ut,1.56E+15,2020-09-30 13:37:00+00:00,266,1,0.003759398,0,1,0,0,0,0,0,0,0,30-09-2020,13:37,30,9,2020
772,quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo #nisi,5.81E+15,2020-09-30 13:22:00+00:00,743,53,0.071332436,1,0,6,0,5,0,3,38,38,30-09-2020,13:22,30,9,2020
773,varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis #velit,4.01E+15,2020-09-30 13:19:00+00:00,248,5,0.02016129,0,1,3,0,0,0,1,0,0,30-09-2020,13:19,30,9,2020
774,lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti #id,3.90E+15,2020-09-30 11:56:00+00:00,328,17,0.051829268,0,1,5,1,0,0,3,95,7,30-09-2020,11:56,30,9,2020
775,vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam #cubilia,2.58E+15,2020-09-30 10:32:00+00:00,1071,7,0.006535948,0,1,4,0,0,0,2,0,0,30-09-2020,10:32,30,9,2020
776,non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis #duis,1.80E+15,2020-09-30 03:56:00+00:00,173,1,0.005780347,0,0,1,0,0,0,0,0,0,30-09-2020,03:56,30,9,2020
777,quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor #in,6.56E+15,2020-09-30 01:56:00+00:00,248,16,0.064516129,0,3,2,0,1,0,7,30,3,30-09-2020,01:56,30,9,2020
778,morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam #mattis,4.62E+15,2020-09-30 01:53:00+00:00,8095,924,0.114144534,2,65,21,27,0,41,768,0,0,30-09-2020,01:53,30,9,2020
779,eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue #consectetuer,2.85E+14,2020-09-30 00:26:00+00:00,636,14,0.022012579,0,0,3,2,0,4,5,0,0,30-09-2020,00:26,30,9,2020
780,sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a #congue,6.04E+12,2020-09-30 00:21:00+00:00,72,2,0.027777778,0,0,2,0,0,0,0,14,0,30-09-2020,00:21,30,9,2020
781,nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum #curabitur,6.89E+15,2020-09-29 23:56:00+00:00,166,4,0.024096386,0,1,1,0,0,0,2,0,0,29-09-2020,23:56,29,9,2020
782,non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat #quam,3.55E+15,2020-09-29 22:42:00+00:00,230,4,0.017391304,0,1,3,0,0,0,0,0,0,29-09-2020,22:42,29,9,2020
783,hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam #eget,9.08E+14,2020-09-29 22:16:00+00:00,491,15,0.030549898,0,1,4,1,0,0,4,130,5,29-09-2020,22:16,29,9,2020
784,maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at #condimentum,9.01E+15,2020-09-29 20:11:00+00:00,1576,42,0.026649746,2,1,17,0,0,2,10,10,10,29-09-2020,20:11,29,9,2020
785,a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras #dictumst,3.86E+15,2020-09-29 18:56:00+00:00,118,1,0.008474576,0,0,1,0,0,0,0,0,0,29-09-2020,18:56,29,9,2020
787,bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa #luctus,9.60E+15,2020-09-29 18:11:00+00:00,160,4,0.025,0,1,1,0,0,0,0,39,2,29-09-2020,18:11,29,9,2020
788,integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla #sem,2.93E+15,2020-09-29 16:29:00+00:00,3522,38,0.010789324,0,2,21,6,0,0,9,0,0,29-09-2020,16:29,29,9,2020
789,cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in #amet,3.16E+15,2020-09-29 16:28:00+00:00,351,6,0.017094017,0,0,3,0,0,0,3,0,0,29-09-2020,16:28,29,9,2020
790,sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis #lobortis,8.75E+15,2020-09-29 16:05:00+00:00,222,8,0.036036036,0,0,0,4,0,0,4,0,0,29-09-2020,16:05,29,9,2020
791,odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel #luctus,6.51E+15,2020-09-29 15:40:00+00:00,325,6,0.018461538,0,1,1,1,0,0,0,56,3,29-09-2020,15:40,29,9,2020
792,consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel #pulvinar,6.37E+15,2020-09-29 14:53:00+00:00,546,1,0.001831502,0,0,0,1,0,0,0,0,0,29-09-2020,14:53,29,9,2020
793,vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare #sed,2.60E+14,2020-09-29 14:44:00+00:00,2420,165,0.068181818,5,0,15,4,54,2,34,51,51,29-09-2020,14:44,29,9,2020
794,tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse #auctor,4.08E+15,2020-09-29 10:53:00+00:00,703,10,0.014224751,0,0,7,0,0,0,1,105,2,29-09-2020,10:53,29,9,2020
795,a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet #dolor,1.54E+14,2020-09-29 02:29:00+00:00,411,20,0.0486618,0,0,0,2,4,0,8,64,6,29-09-2020,02:29,29,9,2020
796,elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis #tincidunt,2.72E+15,2020-09-29 01:06:00+00:00,219,8,0.03652968,0,2,5,0,0,0,1,0,0,29-09-2020,01:06,29,9,2020
797,eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum #risus,8.98E+15,2020-09-28 22:36:00+00:00,87,5,0.057471264,0,0,3,2,0,0,0,0,0,28-09-2020,22:36,28,9,2020
798,sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede #cras,2.54E+15,2020-09-28 22:13:00+00:00,1089,15,0.013774105,0,1,6,4,0,0,4,0,0,28-09-2020,22:13,28,9,2020
799,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur #tortor,7.87E+14,2020-09-28 21:32:00+00:00,517,4,0.007736944,0,0,2,0,0,0,1,138,1,28-09-2020,21:32,28,9,2020
800,nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed #turpis,9.68E+15,2020-09-28 19:28:00+00:00,123,3,0.024390244,0,0,3,0,0,0,0,0,0,28-09-2020,19:28,28,9,2020
801,rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis #sed,6.88E+14,2020-09-28 19:07:00+00:00,793,6,0.007566204,0,0,4,0,0,0,2,0,0,28-09-2020,19:07,28,9,2020
802,bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris #magnis,3.65E+15,2020-09-28 17:41:00+00:00,145,0,0,0,0,0,0,0,0,0,0,0,28-09-2020,17:41,28,9,2020
803,lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod #amet,2.57E+15,2020-09-28 17:40:00+00:00,87,3,0.034482759,0,1,1,0,0,0,1,0,0,28-09-2020,17:40,28,9,2020
804,sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis #mi,5.93E+15,2020-09-28 17:32:00+00:00,478,13,0.027196653,0,1,2,0,0,0,10,0,0,28-09-2020,17:32,28,9,2020
805,vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan #posuere,8.16E+15,2020-09-28 16:58:00+00:00,1121,30,0.02676182,0,2,3,1,20,0,4,0,0,28-09-2020,16:58,28,9,2020
806,sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi #ornare,8.25E+15,2020-09-28 16:22:00+00:00,690,21,0.030434783,0,0,4,4,3,0,3,103,7,28-09-2020,16:22,28,9,2020
807,arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac #praesent,2.48E+15,2020-09-27 18:22:00+00:00,166,1,0.006024096,0,0,1,0,0,0,0,27,0,27-09-2020,18:22,27,9,2020
808,ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in #bibendum,3.22E+15,2020-09-27 01:53:00+00:00,4838,204,0.042166184,0,4,30,101,0,3,66,0,0,27-09-2020,01:53,27,9,2020
809,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum #lobortis,5.17E+15,2020-09-26 11:24:00+00:00,112,4,0.035714286,0,1,1,0,0,0,2,0,0,26-09-2020,11:24,26,9,2020
810,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor #risus,8.04E+15,2020-09-26 00:37:00+00:00,89,2,0.02247191,0,0,1,1,0,0,0,0,0,26-09-2020,00:37,26,9,2020
811,est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae #curae,2.15E+15,2020-09-25 22:56:00+00:00,312,5,0.016025641,0,1,3,0,0,0,0,49,1,25-09-2020,22:56,25,9,2020
812,sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem #etiam,6.85E+15,2020-09-25 21:28:00+00:00,125,6,0.048,0,2,2,0,0,0,2,0,0,25-09-2020,21:28,25,9,2020
813,sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui #nisi,8.33E+15,2020-09-25 19:59:00+00:00,218,1,0.004587156,0,0,1,0,0,0,0,43,0,25-09-2020,19:59,25,9,2020
814,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend #amet,4.29E+15,2020-09-25 16:44:00+00:00,206,4,0.019417476,0,0,4,0,0,0,0,0,0,25-09-2020,16:44,25,9,2020
815,platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante #vitae,4.37E+15,2020-09-25 16:26:00+00:00,227,15,0.066079295,0,2,3,2,0,0,8,0,0,25-09-2020,16:26,25,9,2020
816,bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet #lacus,5.65E+15,2020-09-25 16:02:00+00:00,3833,154,0.040177407,5,4,54,9,0,14,68,0,0,25-09-2020,16:02,25,9,2020
817,justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in #vulputate,2.52E+15,2020-09-25 11:15:00+00:00,272,8,0.029411765,0,1,5,0,0,0,1,53,1,25-09-2020,11:15,25,9,2020
818,suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit #posuere,5.43E+15,2020-09-24 23:19:00+00:00,110,17,0.154545455,0,1,4,0,0,0,11,26,1,24-09-2020,23:19,24,9,2020
819,nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae #sapien,6.31E+15,2020-09-24 23:11:00+00:00,169,8,0.047337278,0,1,3,0,0,0,2,72,2,24-09-2020,23:11,24,9,2020
820,quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in #elementum,1.14E+15,2020-09-24 18:20:00+00:00,3877,92,0.023729688,1,0,0,2,0,0,7,82,82,24-09-2020,18:20,24,9,2020
821,enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero #vestibulum,5.08E+15,2020-09-24 18:01:00+00:00,863,7,0.00811124,0,0,4,0,0,0,3,0,0,24-09-2020,18:01,24,9,2020
822,sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta #eu,3.61E+15,2020-09-24 17:56:00+00:00,235,9,0.038297872,0,0,2,1,0,0,5,43,1,24-09-2020,17:56,24,9,2020
823,magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem #suspendisse,8.19E+15,2020-09-24 15:31:00+00:00,109,1,0.009174312,0,0,1,0,0,0,0,0,0,24-09-2020,15:31,24,9,2020
824,iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat #quam,9.58E+15,2020-09-24 15:27:00+00:00,74,2,0.027027027,0,1,1,0,0,0,0,0,0,24-09-2020,15:27,24,9,2020
825,luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis #quam,7.24E+15,2020-09-24 14:16:00+00:00,133,13,0.097744361,0,2,4,0,0,0,7,0,0,24-09-2020,14:16,24,9,2020
826,sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis #accumsan,2.83E+15,2020-09-24 13:20:00+00:00,1189,129,0.108494533,0,0,9,0,1,1,7,111,111,24-09-2020,13:20,24,9,2020
827,sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla #lacinia,6.68E+15,2020-09-24 13:17:00+00:00,1951,123,0.063044593,1,2,18,0,2,0,14,86,86,24-09-2020,13:17,24,9,2020
828,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis #lectus,2.36E+15,2020-09-23 22:04:00+00:00,413,6,0.014527845,0,1,1,0,0,0,2,42,2,23-09-2020,22:04,23,9,2020
829,lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci #etiam,4.01E+15,2020-09-23 21:21:00+00:00,192,11,0.057291667,0,1,2,0,0,0,7,46,1,23-09-2020,21:21,23,9,2020
830,platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit #nec,9.37E+15,2020-09-23 20:40:00+00:00,212,6,0.028301887,0,1,1,0,0,0,4,0,0,23-09-2020,20:40,23,9,2020
831,potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus #lobortis,8.18E+15,2020-09-23 20:38:00+00:00,1073,138,0.12861137,0,4,11,0,0,0,23,100,100,23-09-2020,20:38,23,9,2020
832,libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac #ligula,9.38E+15,2020-09-23 20:02:00+00:00,136,0,0,0,0,0,0,0,0,0,25,0,23-09-2020,20:02,23,9,2020
833,eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam #pharetra,9.77E+15,2020-09-23 18:52:00+00:00,1519,87,0.057274523,4,2,23,2,31,0,25,0,0,23-09-2020,18:52,23,9,2020
834,varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere #sapien,7.84E+15,2020-09-23 18:33:00+00:00,842,38,0.045130641,0,1,5,0,1,0,7,24,24,23-09-2020,18:33,23,9,2020
835,tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum #placerat,4.90E+15,2020-09-23 17:53:00+00:00,233,4,0.017167382,0,0,4,0,0,0,0,38,0,23-09-2020,17:53,23,9,2020
836,cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur #potenti,2.82E+15,2020-09-23 17:45:00+00:00,132,11,0.083333333,0,1,5,0,2,0,3,30,0,23-09-2020,17:45,23,9,2020
837,nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse #nunc,4.56E+15,2020-09-23 14:10:00+00:00,2052,144,0.070175439,3,1,13,3,5,0,10,109,109,23-09-2020,14:10,23,9,2020
838,eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec #nunc,3.91E+15,2020-09-23 00:36:00+00:00,193,3,0.015544041,0,1,0,0,0,0,2,0,0,23-09-2020,00:36,23,9,2020
839,pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci #erat,4.45E+15,2020-09-23 00:02:00+00:00,112,8,0.071428571,0,0,6,1,0,0,0,29,1,23-09-2020,00:02,23,9,2020
840,ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae #ac,5.47E+15,2020-09-22 20:20:00+00:00,686,16,0.023323615,1,0,4,4,7,0,0,0,0,22-09-2020,20:20,22,9,2020
841,vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel #in,7.01E+15,2020-09-22 19:35:00+00:00,394,5,0.012690355,0,1,4,0,0,0,0,0,0,22-09-2020,19:35,22,9,2020
